"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Spec:** `navigation/legal.spec.ts:89`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","12634","/contact-us renders no HubSpot ticket form on any breakpoint","Mobile Safari","2026-09-11","passed","2026-09-11","Legal - contact","","",""
"**Spec:** `data-verification/search.spec.ts:247`

**Project:** Desktop · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @data-verification @prod","196","No-result, minimum-length and clear behaviours","Desktop","2026-09-11","skipped","2026-09-11","Data verification - feed search","","",""
"**Spec:** `slip-persistence/slip-persistence.spec.ts:56`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @slipPersist @prod","54364","Slip persists through a Rewards tab round-trip","Mobile Safari","2026-09-11","passed","2026-09-11","Slip persistence - navigation and reload","","",""
"**Spec:** `packs/pack-detail.spec.ts:17`

**Project:** Desktop · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @packs @staff @smoke","2368","Detail page shows the pack name, Buy CTA and a back link","Desktop","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
"**Spec:** `navigation/legal.spec.ts:80`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","5367","/contact still resolves, through /contact-us into the lobby","Desktop","2026-09-11","passed","2026-09-11","Legal - contact","","",""
"**Spec:** `auth/login.spec.ts:164`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","38671","Error clears on retry with valid credentials","Desktop","2026-09-11","passed","2026-09-11","Login - Invalid Credentials","","",""
"**Spec:** `navigation/top-nav-desktop.spec.ts:98`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @desktop @navigation @prod","15944","Wallet pill shows the balance and the burger toggles the account dropdown","Desktop","2026-09-11","passed","2026-09-11","Desktop top nav - routing and wallet pill","","",""
"**Spec:** `signup/signup.spec.ts:81`

**Project:** Mobile Chrome · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @signup","2109","All required fields are visible","Mobile Chrome","2026-09-11","passed","2026-09-11","Signup - Form Fields","","",""
"**Spec:** `packs/pack-detail.spec.ts:17`

**Project:** Mobile Chrome · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @packs @staff @smoke","1993","Detail page shows the pack name, Buy CTA and a back link","Mobile Chrome","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
"**Spec:** `settings/settings.spec.ts:16`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @settings @prod","23346","My Settings shows the username, email and name from the user API","Mobile Safari","2026-09-11","passed","2026-09-11","Settings - My Settings","","",""
