"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","cannot login with empty username","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","16807","stored ""dark"" preference boots the app dark with the dark logo","Desktop","2026-08-25","failed","2026-08-25","Dark mode (theme-preference)","","",""
"","3128","search auto-switches the stat tab to one the searched player offers","Mobile Safari","2026-08-25","passed","2026-08-25","Feed search data verification","","",""
"","17068","OS dark appearance resolves to dark","Desktop","2026-08-25","failed","2026-08-25","Dark mode (theme-preference) > system preference (no stored choice)","","",""
"","9895","user can login again after logout","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Logout Flow","","",""
"","3227","Live entries surface a Live indicator","Mobile Chrome","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","2559","the quantity stepper is correctly bounded","Mobile Chrome","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","3053","Buy launches the Repackz opening iframe with a close bar","Mobile Chrome","2026-08-25","passed","2026-08-25","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","1909","Shows partner offer cards, or the empty state when none are available","Mobile Chrome","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","2624","Verify user data renders correctly","Mobile Chrome","2026-08-25","passed","2026-08-25","My Settings","","",""
"","0","error message clears on retry with valid credentials","Mobile Safari","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","0","Freshly placed entry is cancellable with a live countdown, and confirming Cancel Entry removes it from Active and History (refund + hard delete)","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — cancel flow","","",""
"","4951","History entry surfaces a Won / Lost / Cancelled result pill","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","0","Submitting valid credentials in the modal signs the user in","Desktop","2026-08-25","skipped","2026-08-25","Desktop login modal (DFS-2467)","","",""
"","2435","forgot password link navigates to password reset","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Navigation","","",""
"","0","History cards never render the pick-badge preview","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","143045","user is redirected to home after successful login","Desktop","2026-08-25","failed","2026-08-25","Login - Valid Credentials","","",""
"","3782","Verify FG stats selection","Mobile Safari","2026-08-25","passed","2026-08-25","FG Stats","","",""
"","3910","Share button opens the share-slip modal for shareable entries","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","4241","Verify Contest Entry Using promo from Promotions Tab","Mobile Safari","2026-08-25","passed","2026-08-25","Promo Contest Entry","","",""
"","4714","Share button opens the share-slip modal for shareable entries","Mobile Safari","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","1","cannot login with empty password","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","3720","View Leaderboard opens the contest-group leaderboard modal","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","0","Switching to the Promotions sub-tab routes to /rewards/promotions","Desktop","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","6253","Buy launches the Repackz opening iframe with a close bar","Mobile Safari","2026-08-25","passed","2026-08-25","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","9165","Verify user limit modal","Mobile Safari","2026-08-25","passed","2026-08-25","User limit modal","","",""
"","3625","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Mobile Safari","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","3419","staff user sees the Packs entry and can open the lobby","Mobile Chrome","2026-08-25","passed","2026-08-25","Packs access (DFS-2146)","","",""
"","0","Confirming cancel twice fires the cancel request only once (double-submit guard)","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — cancel flow","","",""
"","2837","stored ""light"" preference boots the app light with the light logo","Mobile Safari","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","3370","login respects ""next"" query param redirect","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","2834","Only one tab is active at a time and Home restores","Mobile Safari","2026-08-25","passed","2026-08-25","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","16948","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Mobile Safari","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","3837","Just Opened section shows recent pulls, or is absent when there are none","Mobile Safari","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","3322","Verify active tab displays Entry Amount and Max Payout","Mobile Safari","2026-08-25","passed","2026-08-25","User entries","","",""
"","31561","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Desktop","2026-08-25","failed","2026-08-25","Slip sharing & tailing","","",""
"","4679","user is redirected to home after successful login","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","0","Navigating via a menu item closes the dropdown and routes","Desktop","2026-08-25","skipped","2026-08-25","Desktop account dropdown (DFS-2467)","","",""
"","31692","slip persists through Rewards tab round-trip","Desktop","2026-08-25","failed","2026-08-25","Slip persistence","","",""
"","2708","Shows partner offer cards, or the empty state when none are available","Mobile Safari","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","45612","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Mobile Chrome","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","0","Top-nav Login button opens the modal in place, without navigation","Desktop","2026-08-25","skipped","2026-08-25","Desktop login modal (DFS-2467)","","",""
"","0","Claimed offers are non-interactive and sorted below unclaimed offers","Desktop","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","4216","player cards render the offering API data","Mobile Chrome","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","0","Verify Pagination works","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","5270","player cards render the offering API data","Mobile Safari","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","2612","Gibberish query shows the empty state, clearing restores the grid","Mobile Chrome","2026-08-25","passed","2026-08-25","Home feed search","","",""
"","31539","Verify FG stats selection","Desktop","2026-08-25","failed","2026-08-25","FG Stats","","",""
"","6300","slip persists through Entries tab round-trip","Mobile Chrome","2026-08-25","passed","2026-08-25","Slip persistence","","",""
"","2235","Switching to the Promotions sub-tab routes to /rewards/promotions","Mobile Chrome","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","1","cannot login with both fields empty","Mobile Safari","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","0","searching a team abbreviation shows that team's players","Desktop","2026-08-25","skipped","2026-08-25","Feed search data verification","","",""
"","9835","Submit contest and verify entry amount and max payout getting updated","Mobile Chrome","2026-08-25","passed","2026-08-25","User Enter Contest","","",""
"","3588","Verify entry card expand and collapse","Mobile Safari","2026-08-25","passed","2026-08-25","User entries","","",""
"","2696","Groups items under Account, Rewards and Support","Mobile Safari","2026-08-25","passed","2026-08-25","Account Center menu (DFS-1667)","","",""
"","1","cannot login with unknown username","Mobile Chrome","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","3006","toggle visibility matches the staff gate for the logged-in user","Mobile Safari","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","3272","Verify entry card expand and collapse","Mobile Chrome","2026-08-25","passed","2026-08-25","User entries","","",""
"","3418","no-result, min-length and clear behaviours","Mobile Chrome","2026-08-25","passed","2026-08-25","Feed search data verification","","",""
"","0","Verify history entry card details match API data","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","3176","Verify FG stats selection","Mobile Chrome","2026-08-25","passed","2026-08-25","FG Stats","","",""
"","3718","league selector tabs correspond to leagues present in the API","Mobile Safari","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","1","cannot login with empty username","Mobile Chrome","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","0","the quantity stepper is correctly bounded","Desktop","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","46749","For You tab renders (empty hero in single-user envs, cards otherwise)","Desktop","2026-08-25","failed","2026-08-25","Tail Feed","","",""
"","4266","renders the Open a Pack catalog with at least one pack tile","Mobile Safari","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","16747","stored ""light"" preference boots the app light with the light logo","Desktop","2026-08-25","failed","2026-08-25","Dark mode (theme-preference)","","",""
"","0","Five player contest Submission @smoke","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","2404","Opens from the burger with title, wallet summary and Deposit CTA","Mobile Chrome","2026-08-25","passed","2026-08-25","Account Center menu (DFS-1667)","","",""
"","3505","Verify active tab entry cards are visible","Mobile Chrome","2026-08-25","passed","2026-08-25","User entries","","",""
"","3","buy a pack, RIP it, then redeem and ship the pulled card","Mobile Safari","2026-08-25","skipped","2026-08-25","Packs provider flow (money-moving)","","",""
"","0","searching an API player's full name shows exactly matching cards","Desktop","2026-08-25","skipped","2026-08-25","Feed search data verification","","",""
"","0","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","0","Verify user limit modal","Desktop","2026-08-25","skipped","2026-08-25","User limit modal","","",""
"","0","stats selector tabs equal the API stat names for the default league","Desktop","2026-08-25","skipped","2026-08-25","Picks grid data verification","","",""
"","1","an unknown pack id shows the not-found message","Desktop","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","0","Shows partner offer cards, or the empty state when none are available","Desktop","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","0","Contest creation and validate in entries section","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","3022","Verify active tab displays Entry Amount and Max Payout","Mobile Chrome","2026-08-25","passed","2026-08-25","User entries","","",""
"","0","Cancel Entry countdown stays within the 5-minute window","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","2781","expert-opinion modal renders the API's player data","Mobile Chrome","2026-08-25","passed","2026-08-25","Player detail modal data verification","","",""
"","3476","user can login with valid username","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","0","My Settings no longer renders the Player Limits controls","Desktop","2026-08-25","skipped","2026-08-25","My Settings — Player Limits removed (DFS-1855)","","",""
"","0","the back link returns to the lobby","Desktop","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","3397","Verify active tab entry cards are visible","Mobile Safari","2026-08-25","passed","2026-08-25","User entries","","",""
"","17439","password field masks input","Desktop","2026-08-25","failed","2026-08-25","Login - Page Rendering","","",""
"","7840","staff toggle flips the theme, swaps the logo, and persists across reload","Mobile Chrome","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","0","History entry surfaces a Won / Lost / Cancelled result pill","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","5266","History cards never render the pick-badge preview","Mobile Safari","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","1","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Desktop","2026-08-25","skipped","2026-08-25","Tail Feed","","",""
"","31939","For You tab renders (empty hero in single-user envs, cards otherwise)","Mobile Chrome","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","5024","a 'See all' link opens a subcategory listing","Mobile Safari","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","2188","Home footer shows the 18+ age badge and no 21+ anywhere","Mobile Chrome","2026-08-25","passed","2026-08-25","Footer age badge — 18+ (UI Release 32)","","",""
"","0","renders the Open a Pack catalog with at least one pack tile","Desktop","2026-08-25","skipped","2026-08-25","Packs lobby (DFS-2114)","","",""
"","3653","Active card shows the entry amount, payout and Insured/All In multiplier","Mobile Safari","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","4239","Indicator stays under ""Entries"" when toggling Active and History","Mobile Chrome","2026-08-25","passed","2026-08-25","Bottom nav — Entries active indicator (DFS-1816)","","",""
"","1","cannot login with empty username","Mobile Safari","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","1822","OS dark appearance resolves to dark","Mobile Chrome","2026-08-25","passed","2026-08-25","Dark mode (theme-preference) > system preference (no stored choice)","","",""
"","0","Navigating to last page then switching dropdown resets view and verify data","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","2636","search auto-switches the stat tab to one the searched player offers","Mobile Chrome","2026-08-25","passed","2026-08-25","Feed search data verification","","",""
"","2468","password field masks input","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Page Rendering","","",""
"","3366","active entry cards render the entries-paged API data","Mobile Chrome","2026-08-25","passed","2026-08-25","Active entries data verification","","",""
"","18507","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Safari","2026-08-25","passed","2026-08-25","Slip sharing & tailing","","",""
"","3675","View Leaderboard opens the contest-group leaderboard modal","Mobile Safari","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","3402","history cards and summary render the history API data","Mobile Safari","2026-08-25","passed","2026-08-25","History entries data verification","","",""
"","0","expert-opinion modal renders the API's player data","Desktop","2026-08-25","skipped","2026-08-25","Player detail modal data verification","","",""
"","3791","expert-opinion modal renders the API's player data","Mobile Safari","2026-08-25","passed","2026-08-25","Player detail modal data verification","","",""
"","0","Verify navigation between Active and History tabs","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","11202","Submit contest and verify entry amount and max payout getting updated","Mobile Safari","2026-08-25","passed","2026-08-25","User Enter Contest","","",""
"","3126","Verify user data renders correctly","Mobile Safari","2026-08-25","passed","2026-08-25","My Settings","","",""
"","13342","Freshly placed entry is cancellable with a live countdown, and confirming Cancel Entry removes it from Active and History (refund + hard delete)","Mobile Safari","2026-08-25","passed","2026-08-25","My Entries card redesign — cancel flow","","",""
"","42226","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Safari","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","0","user can login again after logout","Desktop","2026-08-25","skipped","2026-08-25","Login - Logout Flow","","",""
"","4484","Verify navigation between Active and History tabs","Mobile Safari","2026-08-25","passed","2026-08-25","User entries","","",""
