"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","Confirming cancel twice fires the cancel request only once (double-submit guard)","Mobile Safari","2026-08-14","skipped","2026-08-14","My Entries card redesign — cancel flow","","",""
"","32867","Verify time period switching updates history data","Desktop","2026-08-14","failed","2026-08-14","User entries","","",""
"","34006","For You tab renders (empty hero in single-user envs, cards otherwise)","Mobile Safari","2026-08-14","passed","2026-08-14","Tail Feed","","",""
"","3","cannot login with both fields empty","Mobile Chrome","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","3382","An available offer exposes an enabled CTA","Mobile Safari","2026-08-14","skipped","2026-08-14","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","23344","Verify Pagination works","Mobile Safari","2026-08-14","passed","2026-08-14","User entries","","",""
"","8503","player cards render the offering API data","Mobile Safari","2026-08-14","passed","2026-08-14","Picks grid data verification","","",""
"","4294","Feed tab routes to /challenges/feed and takes the indicator","Mobile Safari","2026-08-14","passed","2026-08-14","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","4631","the back link returns to the lobby","Mobile Safari","2026-08-14","passed","2026-08-14","Pack detail (DFS-2114)","","",""
"","4081","Feed tab routes to /challenges/feed and takes the indicator","Mobile Chrome","2026-08-14","passed","2026-08-14","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","4233","password field masks input","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Page Rendering","","",""
"","4376","login page renders all expected elements","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Page Rendering","","",""
"","33062","Pending Packs row lists 'Open Pack' actions when the user owns open rounds","Desktop","2026-08-14","failed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","9942","user can login again after logout","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Logout Flow","","",""
"","32832","Track Picks routes to pending and stays active on history","Desktop","2026-08-14","failed","2026-08-14","Desktop top nav (DFS-2467)","","",""
"","6379","Share button opens the share-slip modal for shareable entries","Mobile Safari","2026-08-14","passed","2026-08-14","My Entries card redesign — read-only","","",""
"","7444","slip persists through Rewards tab round-trip","Mobile Safari","2026-08-14","passed","2026-08-14","Slip persistence","","",""
"","45401","search auto-switches the stat tab to one the searched player offers","Desktop","2026-08-14","failed","2026-08-14","Feed search data verification","","",""
"","27859","Verify Pagination works","Mobile Chrome","2026-08-14","passed","2026-08-14","User entries","","",""
"","6","error message clears on retry with valid credentials","Desktop","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","3925","league selector tabs correspond to leagues present in the API","Mobile Safari","2026-08-14","passed","2026-08-14","Picks grid data verification","","",""
"","14632","staff user sees the Packs entry and can open the lobby","Mobile Chrome","2026-08-14","passed","2026-08-14","Packs access (DFS-2146)","","",""
"","4919","Switching to the Promotions sub-tab routes to /rewards/promotions","Mobile Safari","2026-08-14","passed","2026-08-14","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","6321","login respects ""next"" query param redirect","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Valid Credentials","","",""
"","3593","unauthenticated user sees Join Now button on home","Mobile Chrome","2026-08-14","passed","2026-08-14","Login - Navigation","","",""
"","31766","Five player contest Submission @smoke","Desktop","2026-08-14","failed","2026-08-14","User Enter Contest","","",""
"","4044","shows the pack name, Buy CTA and a back link","Mobile Chrome","2026-08-14","passed","2026-08-14","Pack detail (DFS-2114)","","",""
"","33108","an unknown pack id shows the not-found message","Desktop","2026-08-14","failed","2026-08-14","Pack detail (DFS-2114)","","",""
"","6","cannot login with both fields empty","Desktop","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","50098","cannot login with invalid password","Mobile Chrome","2026-08-14","failed","2026-08-14","Login - Invalid Credentials","","",""
