"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7229","Indicator stays under ""Entries"" when toggling Active and History","Mobile Safari","2026-08-28","passed","2026-08-28","Bottom nav — Entries active indicator (DFS-1816)","","",""
"","4758","active entry cards render the entries-paged API data","Mobile Safari","2026-08-28","passed","2026-08-28","Active entries data verification","","",""
"","4654","the back link returns to the lobby","Mobile Safari","2026-08-28","passed","2026-08-28","Pack detail (DFS-2114)","","",""
"","3497","stored ""light"" preference boots the app light with the light logo","Mobile Safari","2026-08-28","passed","2026-08-28","Dark mode (theme-preference)","","",""
"","4079","toggle visibility matches the staff gate for the logged-in user","Desktop","2026-08-28","passed","2026-08-28","Dark mode (theme-preference)","","",""
"","16216","Verify user limit modal","Desktop","2026-08-28","passed","2026-08-28","User limit modal","","",""
"","13167","Navigating to last page then switching dropdown resets view and verify data","Desktop","2026-08-28","passed","2026-08-28","User entries","","",""
"","34797","error message clears on retry with valid credentials","Mobile Chrome","2026-08-28","passed","2026-08-28","Login - Invalid Credentials","","",""
"","5442","Track Picks routes to pending and stays active on history","Desktop","2026-08-28","passed","2026-08-28","Desktop top nav (DFS-2467)","","",""
"","4347","My Settings no longer renders the Player Limits controls","Mobile Safari","2026-08-28","passed","2026-08-28","My Settings — Player Limits removed (DFS-1855)","","",""
"","3938","searching an API player's full name shows exactly matching cards","Mobile Safari","2026-08-28","passed","2026-08-28","Feed search data verification","","",""
"","2788","pack tiles link to a /packs/pack/<id> detail route","Mobile Chrome","2026-08-28","passed","2026-08-28","Packs lobby (DFS-2114)","","",""
"","3961","Verify entry card expand and collapse","Mobile Chrome","2026-08-28","passed","2026-08-28","User entries","","",""
"","6284","user can login with valid username","Mobile Safari","2026-08-28","passed","2026-08-28","Login - Valid Credentials","","",""
"","395","Verify FG stats selection","Desktop","2026-08-28","skipped","2026-08-28","FG Stats","","",""
